(5, 8, 1, 1, 38, 0.513339736285922, 'chi')
(5, 8, 1, 1, 39, 0.3689885642100191, 'chi')
(5, 8, 1, 1, 40, 0.19643174266821667, 'chi')
(5, 8, 1, 1, 47, 0.1663435645322491, 'chi')
(5, 8, 1, 1, 48, 0.17493863694117115, 'chi')
(5, 8, 1, 1, 1, 0.41962431966259567, 'kappa')
(5, 8, 1, 1, 15, 0.3149476670884203, 'kappa')
(5, 8, 1, 1, 25, 0.3288606137644262, 'kappa')
(5, 8, 1, 2, 0, 0.16142869769341772, 'phi')
(5, 8, 1, 2, 4, 0.1804991304706561, 'phi')
(5, 8, 1, 2, 9, 0.6036979873399464, 'theta')
(5, 8, 1, 2, 11, 0.583957166491017, 'theta')
(5, 8, 1, 2, 15, 0.7134757708199145, 'theta')
(5, 8, 1, 2, 18, 0.39276430400512485, 'theta')
(5, 8, 1, 2, 41, 0.5638424601837171, 'theta')
(5, 8, 1, 2, 17, 0.37756662811342323, 'rho')
(5, 8, 1, 2, 29, 0.26274398390087267, 'rho')
(5, 8, 1, 2, 30, 0.3842854876751712, 'rho')
(5, 8, 1, 2, 36, 0.2723199829415127, 'rho')
(5, 8, 1, 2, 38, 0.18578353461363586, 'rho')
(5, 8, 1, 2, 3, 0.29915825838713445, 'alpha')
(5, 8, 1, 2, 27, 0.4944244294435694, 'alpha')
(5, 8, 1, 2, 6, 0.19661137719953026, 'beta')
(5, 8, 1, 2, 10, 1.6980372124910983, 'beta')
(5, 8, 1, 2, 19, 0.46001681411276113, 'beta')
(5, 8, 1, 2, 23, 0.4172031913651928, 'beta')
(5, 8, 1, 2, 28, 1.457271831903644, 'mu')
(5, 8, 1, 2, 49, 0.6370390076910761, 'mu')
(5, 8, 1, 2, 12, 0.32354318158196677, 'delta')
(5, 8, 1, 2, 24, 0.7330698099525009, 'delta')
(5, 8, 1, 2, 42, 0.505362170100686, 'delta')
(5, 8, 1, 2, 43, 0.7426259904242567, 'delta')
(5, 8, 1, 2, 48, 0.8115358616615251, 'delta')
(5, 8, 1, 2, 5, 0.3403744302042824, 'gamma')
(5, 8, 1, 2, 33, 0.3451171026097076, 'gamma')
(5, 8, 1, 2, 45, 0.3881354427623086, 'gamma')
(5, 8, 1, 2, 1, 0.4918884667829128, 'chi')
(5, 8, 1, 2, 2, 0.1857932470963831, 'chi')
(5, 8, 1, 2, 7, 0.33398824272821054, 'chi')
(5, 8, 1, 2, 8, 0.15035548811820745, 'chi')
(5, 8, 1, 2, 13, 0.5439460937363, 'chi')
(5, 8, 1, 2, 14, 0.42095506769356855, 'chi')
(5, 8, 1, 2, 16, 0.3445908226496714, 'chi')
(5, 8, 1, 2, 20, 0.12258306714220082, 'chi')
(5, 8, 1, 2, 22, 0.15128598696860554, 'chi')
(5, 8, 1, 2, 25, 0.3448320581660609, 'chi')
(5, 8, 1, 2, 31, 0.33110336928313105, 'chi')
(5, 8, 1, 2, 32, 0.4567135266871463, 'chi')
(5, 8, 1, 2, 34, 0.17474368703383747, 'chi')
(5, 8, 1, 2, 35, 0.15956915415729156, 'chi')
(5, 8, 1, 2, 37, 0.16081632307401206, 'chi')
(5, 8, 1, 2, 39, 0.13713695631853987, 'chi')
(5, 8, 1, 2, 44, 0.34891856465066484, 'chi')
(5, 8, 1, 2, 46, 0.13927182702698462, 'chi')
(5, 8, 1, 2, 47, 0.3695449813277134, 'chi')
(5, 8, 1, 2, 21, 0.45973399928748787, 'kappa')
(5, 8, 1, 2, 26, 0.4100464243162642, 'kappa')
(5, 8, 1, 2, 40, 0.35737813674546615, 'kappa')
(5, 8, 1, 3, 6, 0.3529215771588105, 'theta')
(5, 8, 1, 3, 7, 0.3366818804106022, 'theta')
(5, 8, 1, 3, 28, 0.23279223947465685, 'theta')
(5, 8, 1, 3, 30, 0.512773567433438, 'theta')
(5, 8, 1, 3, 40, 0.35034324824733987, 'theta')
(5, 8, 1, 3, 18, 0.414441174271358, 'phi')
(5, 8, 1, 3, 32, 0.19205821938508544, 'phi')
(5, 8, 1, 3, 3, 0.19834054330117712, 'rho')
(5, 8, 1, 3, 15, 0.2752340798830256, 'rho')
(5, 8, 1, 3, 20, 0.3201106972769568, 'rho')
(5, 8, 1, 3, 27, 0.37018344998575037, 'rho')
(5, 8, 1, 3, 38, 0.2595674559628502, 'rho')
(5, 8, 1, 3, 25, 0.3938909702936863, 'alpha')
(5, 8, 1, 3, 46, 0.3672853600229249, 'alpha')
(5, 8, 1, 3, 16, 1.6237219389786848, 'beta')
(5, 8, 1, 3, 19, 0.19983745412375048, 'beta')
(5, 8, 1, 3, 43, 0.3444142713665192, 'beta')
(5, 8, 1, 3, 47, 0.43028698093661977, 'beta')
(5, 8, 1, 3, 21, 1.3772349525732577, 'mu')
(5, 8, 1, 3, 33, 0.586663198007705, 'mu')
(5, 8, 1, 3, 12, 0.9119897102121299, 'delta')
(5, 8, 1, 3, 14, 0.4774783176919401, 'delta')
(5, 8, 1, 3, 45, 0.25913697675330516, 'delta')
(5, 8, 1, 3, 48, 0.3451439480678459, 'delta')
(5, 8, 1, 3, 49, 0.537504280648176, 'delta')
(5, 8, 1, 3, 34, 0.3222811267845855, 'gamma')
(5, 8, 1, 3, 35, 0.2760842375281447, 'gamma')
(5, 8, 1, 3, 39, 0.44835793644341587, 'gamma')
(5, 8, 1, 3, 0, 0.3219798451416865, 'chi')
(5, 8, 1, 3, 1, 0.10034203874093307, 'chi')
(5, 8, 1, 3, 2, 0.12210984732899982, 'chi')
(5, 8, 1, 3, 8, 0.2843098047223198, 'chi')
(5, 8, 1, 3, 9, 0.5294717359090727, 'chi')
(5, 8, 1, 3, 10, 0.19344164483160414, 'chi')
(5, 8, 1, 3, 11, 0.21166324727895477, 'chi')
(5, 8, 1, 3, 13, 0.3527441740117254, 'chi')
(5, 8, 1, 3, 17, 0.6170994444797586, 'chi')
(5, 8, 1, 3, 22, 0.5261653466739827, 'chi')
(5, 8, 1, 3, 24, 0.15371771591012956, 'chi')
(5, 8, 1, 3, 26, 0.2642348693196563, 'chi')
(5, 8, 1, 3, 29, 0.5476704116214498, 'chi')
(5, 8, 1, 3, 31, 0.49336129358665876, 'chi')
(5, 8, 1, 3, 36, 0.13127684256641453, 'chi')
(5, 8, 1, 3, 37, 0.26699535710287103, 'chi')
(5, 8, 1, 3, 41, 0.3118747008412929, 'chi')
(5, 8, 1, 3, 42, 0.6131329726579056, 'chi')
(5, 8, 1, 3, 44, 0.6229309714738901, 'chi')
(5, 8, 1, 3, 4, 0.41476876227536624, 'kappa')
(5, 8, 1, 3, 5, 0.33816794811220074, 'kappa')
(5, 8, 1, 3, 23, 0.359251515179274, 'kappa')
(5, 8, 1, 4, 5, 0.3551770569020742, 'theta')
(5, 8, 1, 4, 26, 0.30011834844829066, 'theta')
(5, 8, 1, 4, 39, 0.6695486070931236, 'theta')
(5, 8, 1, 4, 44, 0.31513580502069105, 'theta')
(5, 8, 1, 4, 49, 0.5478328098318566, 'theta')
(5, 8, 1, 4, 2, 0.15671052390409373, 'phi')
(5, 8, 1, 4, 9, 0.16598902738776167, 'phi')
(5, 8, 1, 4, 16, 0.27557972768705424, 'rho')
(5, 8, 1, 4, 28, 0.3008360507030534, 'rho')
(5, 8, 1, 4, 36, 0.24590007457688226, 'rho')
(5, 8, 1, 4, 38, 0.2830658155058501, 'rho')
(5, 8, 1, 4, 40, 0.2801935956667475, 'rho')
(5, 8, 1, 4, 17, 0.3528276149246529, 'alpha')
(5, 8, 1, 4, 32, 0.49990403775727765, 'alpha')
(5, 8, 1, 4, 12, 0.2791921996850643, 'beta')
(5, 8, 1, 4, 29, 1.0476453387804578, 'beta')
(5, 8, 1, 4, 34, 1.6488012801236867, 'beta')
(5, 8, 1, 4, 37, 0.3552869962931239, 'beta')
(5, 8, 1, 4, 21, 0.6013499231454074, 'mu')
(5, 8, 1, 4, 23, 0.5088856100190801, 'mu')
(5, 8, 1, 4, 3, 0.3607658613832307, 'delta')
(5, 8, 1, 4, 4, 0.5079076817651125, 'delta')
(5, 8, 1, 4, 14, 0.2835116103370891, 'delta')
(5, 8, 1, 4, 35, 0.4893935599575523, 'delta')
(5, 8, 1, 4, 42, 0.36981677314729583, 'delta')
(5, 8, 1, 4, 0, 0.3676388982416372, 'gamma')
(5, 8, 1, 4, 18, 0.40175197325258194, 'gamma')
(5, 8, 1, 4, 46, 0.3249616110250395, 'gamma')
(5, 8, 1, 4, 1, 0.3323025812883168, 'chi')
(5, 8, 1, 4, 6, 0.1330895707527622, 'chi')
(5, 8, 1, 4, 8, 0.14427767425733218, 'chi')
(5, 8, 1, 4, 10, 0.16531787470180057, 'chi')
(5, 8, 1, 4, 11, 0.3157835575446546, 'chi')
(5, 8, 1, 4, 13, 0.10707354578868905, 'chi')
(5, 8, 1, 4, 15, 0.1716691108642795, 'chi')
(5, 8, 1, 4, 19, 0.1168705532776115, 'chi')
(5, 8, 1, 4, 20, 0.33656435082723246, 'chi')
(5, 8, 1, 4, 22, 0.47900449490102526, 'chi')
(5, 8, 1, 4, 24, 0.5494978078036306, 'chi')
(5, 8, 1, 4, 27, 0.4596881437501055, 'chi')
(5, 8, 1, 4, 30, 0.12608395032303016, 'chi')
(5, 8, 1, 4, 31, 0.5475892815656883, 'chi')
(5, 8, 1, 4, 33, 0.5477934378973224, 'chi')
(5, 8, 1, 4, 43, 0.1922162772463978, 'chi')
(5, 8, 1, 4, 45, 0.3205892225625666, 'chi')
(5, 8, 1, 4, 47, 0.5387380120975861, 'chi')
(5, 8, 1, 4, 48, 0.22276980011622186, 'chi')
(5, 8, 1, 4, 7, 0.31816789682762836, 'kappa')
(5, 8, 1, 4, 25, 0.3232150425645669, 'kappa')
(5, 8, 1, 4, 41, 0.4204010372721822, 'kappa')
(5, 8, 1, 5, 2, 1.2335933559440124, 'theta')
(5, 8, 1, 5, 20, 0.36751291196315206, 'theta')
(5, 8, 1, 5, 26, 0.539287454340429, 'theta')
(5, 8, 1, 5, 41, 0.34789555275344686, 'theta')
(5, 8, 1, 5, 44, 0.24390680940872564, 'theta')
(5, 8, 1, 5, 0, 0.32166206291679755, 'phi')
(5, 8, 1, 5, 47, 0.1949420737185907, 'phi')
(5, 8, 1, 5, 4, 0.2849324385734204, 'rho')
(5, 8, 1, 5, 7, 0.2704610890382879, 'rho')
(5, 8, 1, 5, 21, 0.28585993147005323, 'rho')
(5, 8, 1, 5, 40, 0.3473818464669205, 'rho')
(5, 8, 1, 5, 43, 0.31208496070131553, 'rho')
(5, 8, 1, 5, 3, 0.3575603410258606, 'alpha')
(5, 8, 1, 5, 45, 0.4100050172018705, 'alpha')
(5, 8, 1, 5, 14, 0.5134112045298713, 'mu')
(5, 8, 1, 5, 49, 2.0321561090090285, 'mu')
(5, 8, 1, 5, 17, 0.2788787999788655, 'beta')
(5, 8, 1, 5, 28, 0.8147920339805284, 'beta')
(5, 8, 1, 5, 35, 1.1089652408712187, 'beta')
(5, 8, 1, 5, 38, 1.0561599113956661, 'beta')
(5, 8, 1, 5, 6, 0.17107975038449622, 'chi')
(5, 8, 1, 5, 8, 0.17421907264001327, 'chi')
(5, 8, 1, 5, 9, 0.3335781291049696, 'chi')
(5, 8, 1, 5, 11, 0.16314054618917395, 'chi')
(5, 8, 1, 5, 12, 0.5263979070635898, 'chi')
(5, 8, 1, 5, 15, 0.1144975263106015, 'chi')
(5, 8, 1, 5, 16, 0.2765609492772762, 'chi')
(5, 8, 1, 5, 19, 0.10684024045277161, 'chi')
(5, 8, 1, 5, 27, 0.4410632525694517, 'chi')
(5, 8, 1, 5, 29, 0.40090076858524043, 'chi')
(5, 8, 1, 5, 32, 0.4762305960923352, 'chi')
(5, 8, 1, 5, 33, 0.1490550495555902, 'chi')
(5, 8, 1, 5, 34, 0.45775678382155544, 'chi')
(5, 8, 1, 5, 36, 0.11169653070944842, 'chi')
(5, 8, 1, 5, 37, 0.13905120442417948, 'chi')
(5, 8, 1, 5, 39, 0.245922265406033, 'chi')
(5, 8, 1, 5, 42, 0.11379347291365112, 'chi')
(5, 8, 1, 5, 46, 0.2687814108868846, 'chi')
(5, 8, 1, 5, 48, 0.4387928422605635, 'chi')
(5, 8, 1, 5, 18, 0.4044207285988803, 'gamma')
(5, 8, 1, 5, 30, 0.36960078455078466, 'gamma')
(5, 8, 1, 5, 31, 0.3631440264186236, 'gamma')
(5, 8, 1, 5, 1, 0.2803831731586863, 'delta')
(5, 8, 1, 5, 5, 0.30030817850422187, 'delta')
(5, 8, 1, 5, 13, 0.7711236608232553, 'delta')
(5, 8, 1, 5, 24, 0.7049887931011799, 'delta')
(5, 8, 1, 5, 25, 0.5846441867463795, 'delta')
(5, 8, 1, 5, 10, 0.4183158376879777, 'kappa')
(5, 8, 1, 5, 22, 0.4214810062794813, 'kappa')
(5, 8, 1, 5, 23, 0.34271829192503306, 'kappa')
(5, 8, 1, 6, 0, 0.5583929013112326, 'theta')
(5, 8, 1, 6, 8, 0.37096706668058244, 'theta')
(5, 8, 1, 6, 27, 1.0592664262986737, 'theta')
(5, 8, 1, 6, 32, 0.2934169265712753, 'theta')
(5, 8, 1, 6, 47, 0.3397478902580386, 'theta')
(5, 8, 1, 6, 13, 0.18464165263965532, 'phi')
(5, 8, 1, 6, 23, 0.3359603458708487, 'phi')
(5, 8, 1, 6, 9, 0.27004178978879484, 'rho')
(5, 8, 1, 6, 17, 0.31735242694531757, 'rho')
(5, 8, 1, 6, 18, 0.3003550949882946, 'rho')
(5, 8, 1, 6, 37, 0.284225901699744, 'rho')
(5, 8, 1, 6, 38, 0.3368977104532104, 'rho')
(5, 8, 1, 6, 1, 0.29349003708845045, 'alpha')
(5, 8, 1, 6, 41, 0.4812238219668686, 'alpha')
(5, 8, 1, 6, 4, 1.1178270765456721, 'beta')
(5, 8, 1, 6, 6, 1.0649143849752845, 'beta')
(5, 8, 1, 6, 25, 0.18364193651091845, 'beta')
(5, 8, 1, 6, 39, 1.6744587893930254, 'beta')
(5, 8, 1, 6, 14, 0.6223474989611455, 'mu')
(5, 8, 1, 6, 42, 1.4311564313082537, 'mu')
(5, 8, 1, 6, 12, 0.2901509852300573, 'delta')
(5, 8, 1, 6, 15, 0.7360355395913478, 'delta')
(5, 8, 1, 6, 16, 0.2699439504043062, 'delta')
(5, 8, 1, 6, 22, 0.41116334890422845, 'delta')
(5, 8, 1, 6, 36, 0.5036603970592134, 'delta')
(5, 8, 1, 6, 2, 0.3122446478178329, 'gamma')
(5, 8, 1, 6, 31, 0.388891514265127, 'gamma')
(5, 8, 1, 6, 43, 0.3253313165707648, 'gamma')
(5, 8, 1, 6, 3, 0.5340988771099506, 'chi')
(5, 8, 1, 6, 5, 0.1531814378846702, 'chi')
(5, 8, 1, 6, 7, 0.5714954147730528, 'chi')
(5, 8, 1, 6, 10, 0.32964884954637497, 'chi')
(5, 8, 1, 6, 11, 0.11944129562938485, 'chi')
(5, 8, 1, 6, 19, 0.31680267873645407, 'chi')
(5, 8, 1, 6, 20, 0.2996692707341634, 'chi')
(5, 8, 1, 6, 21, 0.14912399662659914, 'chi')
(5, 8, 1, 6, 24, 0.32269984207380886, 'chi')
(5, 8, 1, 6, 26, 0.1569202625723404, 'chi')
(5, 8, 1, 6, 28, 0.34913941982798463, 'chi')
(5, 8, 1, 6, 29, 0.19206871839223055, 'chi')
(5, 8, 1, 6, 33, 0.27755994335478623, 'chi')
(5, 8, 1, 6, 34, 0.535870827332248, 'chi')
(5, 8, 1, 6, 40, 0.8138090508380941, 'chi')
(5, 8, 1, 6, 44, 0.13723404978152717, 'chi')
(5, 8, 1, 6, 45, 0.2547749395734459, 'chi')
(5, 8, 1, 6, 46, 0.1655843088938959, 'chi')
(5, 8, 1, 6, 48, 0.46850341935625794, 'chi')
(5, 8, 1, 6, 30, 0.4465711838563856, 'kappa')
(5, 8, 1, 6, 35, 0.4128284039694036, 'kappa')
(5, 8, 1, 6, 49, 0.3129028744507852, 'kappa')
(5, 8, 1, 7, 8, 0.36617691638282274, 'theta')
(5, 8, 1, 7, 10, 0.3190520634184485, 'theta')
(5, 8, 1, 7, 24, 0.3452250247053043, 'theta')
(5, 8, 1, 7, 25, 0.6585711974101239, 'theta')
(5, 8, 1, 7, 43, 0.35954821922911373, 'theta')
(5, 8, 1, 7, 21, 0.16806182992823313, 'phi')
(5, 8, 1, 7, 28, 0.1654160885252313, 'phi')
(5, 8, 1, 7, 6, 0.29358761369799063, 'rho')
(5, 8, 1, 7, 7, 0.2544913750134719, 'rho')
(5, 8, 1, 7, 27, 0.19253147895946673, 'rho')
(5, 8, 1, 7, 29, 0.27803069189147744, 'rho')
(5, 8, 1, 7, 35, 0.38001877654287036, 'rho')
(5, 8, 1, 7, 14, 0.36131481623849204, 'alpha')
(5, 8, 1, 7, 46, 0.3191739738560806, 'alpha')
(5, 8, 1, 7, 2, 1.9839341715529062, 'mu')
(5, 8, 1, 7, 38, 0.5084754552295161, 'mu')
(5, 8, 1, 7, 13, 0.43822355144333675, 'beta')
(5, 8, 1, 7, 22, 0.19578748277472893, 'beta')
(5, 8, 1, 7, 39, 0.39130776756972074, 'beta')
(5, 8, 1, 7, 40, 0.3424674997190365, 'beta')
(5, 8, 1, 7, 4, 0.3871233748329832, 'delta')
(5, 8, 1, 7, 12, 0.5548074070434805, 'delta')
(5, 8, 1, 7, 20, 0.32110164705147076, 'delta')
(5, 8, 1, 7, 26, 0.3020481928803248, 'delta')
(5, 8, 1, 7, 36, 0.653978702673857, 'delta')
(5, 8, 1, 7, 3, 0.3856960294921986, 'gamma')
(5, 8, 1, 7, 15, 0.37655669759630667, 'gamma')
(5, 8, 1, 7, 37, 0.3826550136151812, 'gamma')
(5, 8, 1, 7, 0, 0.18299927480111366, 'chi')
(5, 8, 1, 7, 1, 0.1905854334522222, 'chi')
(5, 8, 1, 7, 5, 0.1239925722492183, 'chi')
(5, 8, 1, 7, 9, 0.49529638036505197, 'chi')
(5, 8, 1, 7, 11, 0.33898943881743543, 'chi')
(5, 8, 1, 7, 16, 0.10062888459632059, 'chi')
(5, 8, 1, 7, 17, 0.10058694418372652, 'chi')
(5, 8, 1, 7, 18, 0.4757160019213218, 'chi')
(5, 8, 1, 7, 19, 0.1489514609847229, 'chi')
(5, 8, 1, 7, 23, 0.13601946368768814, 'chi')
(5, 8, 1, 7, 30, 0.26756377552876687, 'chi')
(5, 8, 1, 7, 31, 0.1685653842924688, 'chi')
(5, 8, 1, 7, 32, 0.16455173869212675, 'chi')
(5, 8, 1, 7, 33, 0.34301251988527903, 'chi')
(5, 8, 1, 7, 41, 0.5642164233041492, 'chi')
(5, 8, 1, 7, 42, 0.40546073468959504, 'chi')
(5, 8, 1, 7, 47, 0.1542294260725976, 'chi')
(5, 8, 1, 7, 48, 0.5658688357646897, 'chi')
(5, 8, 1, 7, 49, 0.14879668212489028, 'chi')
(5, 8, 1, 7, 34, 0.4214433639213428, 'kappa')
(5, 8, 1, 7, 44, 0.42406581852426894, 'kappa')
(5, 8, 1, 7, 45, 0.4318561799530164, 'kappa')
(5, 8, 1, 8, 6, 0.3430920204503278, 'theta')
(5, 8, 1, 8, 15, 0.22745014181908374, 'theta')
(5, 8, 1, 8, 27, 0.3450403132185984, 'theta')
(5, 8, 1, 8, 31, 0.6288493518922345, 'theta')
(5, 8, 1, 8, 34, 0.3478558374410678, 'theta')
(5, 8, 1, 8, 5, 0.2571306497431063, 'phi')
(5, 8, 1, 8, 38, 0.24120003111720426, 'phi')
(5, 8, 1, 8, 7, 0.3871091416709136, 'rho')
(5, 8, 1, 8, 16, 0.2689111411945831, 'rho')
(5, 8, 1, 8, 23, 0.21018656976091812, 'rho')
(5, 8, 1, 8, 30, 0.4210211475065471, 'rho')
(5, 8, 1, 8, 47, 0.26381559329801246, 'rho')
(5, 8, 1, 8, 26, 0.4015791405895466, 'alpha')
(5, 8, 1, 8, 41, 0.44898380752024253, 'alpha')
(5, 8, 1, 8, 3, 1.0204514390755475, 'beta')
(5, 8, 1, 8, 18, 0.6207593977913518, 'beta')
(5, 8, 1, 8, 37, 0.679398361494672, 'beta')
(5, 8, 1, 8, 43, 0.31452899119690036, 'beta')
(5, 8, 1, 8, 10, 0.576972300023687, 'mu')
(5, 8, 1, 8, 35, 0.5764478260666075, 'mu')
(5, 8, 1, 8, 1, 0.3672288785963842, 'chi')
(5, 8, 1, 8, 2, 0.20667110075296388, 'chi')
(5, 8, 1, 8, 8, 0.6508521109502565, 'chi')
(5, 8, 1, 8, 9, 0.649148847286928, 'chi')
(5, 8, 1, 8, 11, 0.38751869670485956, 'chi')
(5, 8, 1, 8, 12, 0.23486939007934035, 'chi')
(5, 8, 1, 8, 13, 0.11770433584042692, 'chi')
(5, 8, 1, 8, 14, 0.29604612363801613, 'chi')
(5, 8, 1, 8, 17, 0.3297173813253458, 'chi')
(5, 8, 1, 8, 21, 0.1198043342747225, 'chi')
(5, 8, 1, 8, 24, 0.36550779503971587, 'chi')
(5, 8, 1, 8, 25, 0.30076089071779505, 'chi')
(5, 8, 1, 8, 29, 0.35621984970658876, 'chi')
(5, 8, 1, 8, 32, 0.12482280910825698, 'chi')
(5, 8, 1, 8, 33, 0.16634939515480962, 'chi')
(5, 8, 1, 8, 42, 0.5825251009255981, 'chi')
(5, 8, 1, 8, 45, 0.2235924315603909, 'chi')
(5, 8, 1, 8, 46, 0.6868468797543855, 'chi')
(5, 8, 1, 8, 49, 0.35153895672629776, 'chi')
(5, 8, 1, 8, 36, 0.3698403534152895, 'gamma')
(5, 8, 1, 8, 40, 0.38817279752479467, 'gamma')
(5, 8, 1, 8, 44, 0.36498602999437724, 'gamma')
(5, 8, 1, 8, 0, 0.6131412135818118, 'delta')
(5, 8, 1, 8, 4, 0.6353286275148248, 'delta')
(5, 8, 1, 8, 19, 0.4404803110298773, 'delta')
(5, 8, 1, 8, 28, 0.352255432427508, 'delta')
(5, 8, 1, 8, 48, 0.24986136403566808, 'delta')
(5, 8, 1, 8, 20, 0.42917905284158925, 'kappa')
(5, 8, 1, 8, 22, 0.36936727637739836, 'kappa')
(5, 8, 1, 8, 39, 0.3525221269215272, 'kappa')
